lonnrot_id	teos_wikidata_id	teos_nimi	tekija_etunimi	tekija_sukunimi	pseudonyymi	tekija_wikidata_id	vuosi	kokoteksti_linkki	genre	kokoomateoksen nimi (jos ei alkuperäinen julkaisu)	Alunperin kokoomateoksessa
901	na	Kaukainen puutarha	Katri	Vala		Q298070	1924	http://www.lonnrot.net/kirjat/0901.zip	lyriikka		
902	na	Sininen ovi	Katri	Vala		Q298070	1926	http://www.lonnrot.net/kirjat/0902.zip	lyriikka		
903	na	Maan laiturilla	Katri	Vala		Q298070	1930	http://www.lonnrot.net/kirjat/0903.zip	lyriikka		
904	na	Paluu	Katri	Vala		Q298070	1934	http://www.lonnrot.net/kirjat/0904.zip	lyriikka		
905	na	Pesäpuu palaa	Katri	Vala		Q298070	1942	http://www.lonnrot.net/kirjat/0905.zip	lyriikka		
906	na	Gulliverin matka Fantomimian mantereelle. 	Volter	Kilpi		Q2658722	1944	http://www.lonnrot.net/kirjat/0906.zip	romaani		
918	na	Maria	Arvid	Järnefelt		Q717186	1897	http://www.lonnrot.net/kirjat/0918.zip	novelleja		
921	na	Nuori pirkkalaispäällikkö I	Lauri 	Haarla		Q11875021	1934	http://www.lonnrot.net/kirjat/0921.zip	romaani		
922	na	Nuori pirkkalaispäällikkö II	Lauri 	Haarla		Q11875021	1935	http://www.lonnrot.net/kirjat/0922.zip	romaani		
924	na	Kruununtorppari: kuvaus Kiveliöstä,	Väinö	Kataja		Q11902066	1910	http://www.lonnrot.net/kirjat/0924.zip	romaani		
925	na	Rakkauden temppeli	Aarni	Kouta		Q5484482	1920	http://www.lonnrot.net/kirjat/0925.zip	lyriikka		
928	na	Punainen mies	Joel	Lehtonen		Q560921	1925	http://www.lonnrot.net/kirjat/0928.zip	romaani		
935	na	Taistelija 1: Elämän kourissa.	Konrad	Lehtimäki		Q17382130	1922	http://www.lonnrot.net/kirjat/0935.zip	romaani		
939	na	Herra Benediktus ja hänen iloinen lukkarinsa	Lauri 	Haarla		Q11875021	1941	http://www.lonnrot.net/kirjat/0939.zip	romaani		
942	na	Veripunainen ruusu	Marja	Salmela		Q18688604	1921	http://www.lonnrot.net/kirjat/0942.zip	romaani		
952	na	Uhri: perheromaani.	Selma	Anttila		Q11892917	1922	http://www.lonnrot.net/kirjat/0952.zip	romaani		
953	na	Hanuumanin tytär : 3-näytöksinen apinakomedia.	Lauri 	Haarla		Q11875021	1922	http://www.lonnrot.net/kirjat/0953.zip	romaani		
954	na	Näyttelijättären tarina	Selma	Anttila		Q11892917	1917	http://www.lonnrot.net/kirjat/0954.zip	romaani		
956	na	Taistelija 2: Maailman kasvatti	Konrad	Lehtimäki		Q17382130	1924	http://www.lonnrot.net/kirjat/0956.zip	romaani		
970	na	Spartacus: viisinäytöksinen näytelmä ynnä epilogi	Konrad	Lehtimäki		Q17382130	1914	http://www.lonnrot.net/kirjat/0970.zip	draama		
971	na	Taivaallinen puuseppä	Arvi	Järventaus		Q778378	1927	http://www.lonnrot.net/kirjat/0971.zip	romaani		
974	na	Kirkonlämmittäjä	Arvi	Järventaus		Q778378	1919	http://www.lonnrot.net/kirjat/0974.zip	romaani		
977	na	Onnelliset	Arvid	Järnefelt	Hilja Kahila	Q717186	1916	http://www.lonnrot.net/kirjat/0977.zip	romaani		
978	na	Nuoruuteni muistelmia 	Arvid	Järnefelt	Hilja Kahila	Q717186	1919	http://www.lonnrot.net/kirjat/0978.zip	romaani		
981	na	Risti ja noitarumpu	Arvi	Järventaus		Q778378	1916	http://www.lonnrot.net/kirjat/0981.zip	romaani		
984	na	Satu-Ruijan maa	Arvi	Järventaus		Q778378	1920	http://www.lonnrot.net/kirjat/0984.zip	romaani		
985	na	Novelleja	Uuno	Kailas		Q2915529	1936	http://www.lonnrot.net/kirjat/0985.zip	novelleja		
989	na	Kynnyksellä	Kössi	Kaatra		Q6141099	1903	http://www.lonnrot.net/kirjat/0989.zip	lyriikka		
991	na	Silmästä silmään	Uuno	Kailas		Q2915529	1926	http://www.lonnrot.net/kirjat/0991.zip	lyriikka		
994	na	Elämästä	Kössi	Kaatra	Kössi Lindström	Q6141099	1904	http://www.lonnrot.net/kirjat/0994.zip	lyriikka		
995	na	Punajuova	Uuno	Kailas		Q2915529	1933	http://www.lonnrot.net/kirjat/0995.zip	lyriikka		
996	na	Runoja	Kössi	Kaatra	Kössi Lindström	Q6141099	1905	http://www.lonnrot.net/kirjat/0996.zip	lyriikka		
997	na	Aura: 5-näytöksinen näytelmä.	Martti	Wuori		Q17384901	1913	http://www.lonnrot.net/kirjat/0997.zip	draama		
998	na	Seppelöity: murheellinen komedia	Juhani	Siljo		Q14116214	1918	http://www.lonnrot.net/kirjat/0998.zip	draama		
1003	na	"Suurlakkokuvia" ym. työväenlauluja.	Kössi	Kaatra		Q6141099	1906	http://www.lonnrot.net/kirjat/1003.zip	lyriikka		
1005	na	Elämän vaihteessa.	Algot	Untola	Maiju Lassila	Q2993395	1912	http://www.lonnrot.net/kirjat/1005.zip	romaani		
1006	na	Isä ja poika	Algot	Untola		Q2993395	1914	http://www.lonnrot.net/kirjat/1006.zip	romaani		
1008	na	Punaiset ja valkoiset	Kössi	Kaatra		Q6141099	1919	http://www.lonnrot.net/kirjat/1008.zip	romaani		
1010	na	Kun ruusut kukkivat	Algot	Untola	Maiju Lassila	Q2993395	1912	http://www.lonnrot.net/kirjat/1010.zip	draama		
1011	na	Liian vähän poikia	Lauri 	Haarla		Q11875021	1942	http://www.lonnrot.net/kirjat/1011.zip	romaani		
1013	na	Kun lesket lempivät	Algot	Untola	Maiju Lassila	Q2993395	1911	http://www.lonnrot.net/kirjat/1013.zip	draama		
1019	na	Suuri rikos	Kössi	Kaatra	Henkipatto	Q6141099	1921	http://www.lonnrot.net/kirjat/1019.zip	lyriikka		
1020	na	Tunturikertomuksia	Arvi	Järventaus		Q778378	1921	http://www.lonnrot.net/kirjat/1020.zip	novelleja		
1021	na	Mestari Nyke	Algot	Untola	Maiju Lassila	Q2993395	1917	http://www.lonnrot.net/kirjat/1021.zip	romaani		
1023	na	Aholan asukkaat	Niilo	Kivinen		Q11884364	1893	http://www.lonnrot.net/kirjat/1023.zip	romaani?		
1024	na	Jussi Puranen	Algot	Untola	Maiju Lassila	Q2993395	1912	http://www.lonnrot.net/kirjat/1024.zip	romaani		
1027	Q18679296	Kuoilleista herännyt	Algot	Untola	Maiju Lassila	Q2993395	1916	http://www.lonnrot.net/kirjat/1027.zip	romaani		
1031	na	Kipakosijat	Algot	Untola	Maiju Lassila	Q2993395	1913	http://www.lonnrot.net/kirjat/1031.zip	romaani		
1038	na	Avuttomia	Algot	Untola	J.I. Vatanen	Q2993395	1913	http://www.lonnrot.net/kirjat/1038.zip	romaani		
1049	Q22676984	Vapauden kirja	Eino	Leino		Q360079	1918	http://www.lonnrot.net/kirjat/1049.zip	lyriikka		
1054	na	Rummut	Arvi	Järventaus		Q778378	1929–1930	http://www.lonnrot.net/kirjat/1054.zip	romaani		
1055	na	Pietolan tytöt	Heikki	Meriläinen		Q5411169	1892	http://www.lonnrot.net/kirjat/1055.zip	romaani		
1056	na	Kolme lähti, kaksi palasi	Eino	Leino		Q360079	1926	http://www.lonnrot.net/kirjat/1056.zip	romaani		
1057	na	Kulkijoita	Marja	Salmela		Q18688604	1923	http://www.lonnrot.net/kirjat/1057.zip	romaani		
1060	na	Lähimmäisiäni	Kyösti	Wilkuna		Q6242329	1919	http://www.lonnrot.net/kirjat/1060.zip	novelleja		
1061	na	Viimeiset luostariasukkaat	Kyösti	Wilkuna		Q6242329	1912	http://www.lonnrot.net/kirjat/1061.zip	romaani		
1062	Q7207772	Pohjalaisia	Artturi	Järviluoma		Q2865905	1914	http://www.lonnrot.net/kirjat/1062.zip	draama		
1064	na	Vaihdokas	Selma	Anttila		Q11892917	1912	http://www.lonnrot.net/kirjat/1064.zip	draama		
1066	na	Yksinvaltias I	Tatu	Vaaskivi		Q5404138	1941–1942	http://www.lonnrot.net/kirjat/1066.zip	romaani		
1067	na	Yksinvaltias II	Tatu	Vaaskivi		Q5404138	1941–1942	http://www.lonnrot.net/kirjat/1067.zip	romaani		
1069	na	Saaristosta	Santeri	Ivalo		Q4200624	1903	http://www.lonnrot.net/kirjat/1069.zip	romaani		
1075	na	Vallanperillinen: historiallinen murhenäytelmä	Martti	Wuori		Q17384901	1910	http://www.lonnrot.net/kirjat/1075.zip	draama		
1079	Q11889237	Pyhä kevät	Tatu	Vaaskivi		Q5404138	1943	http://www.lonnrot.net/kirjat/1079.zip	romaani		
1080	na	Aina	Jan Olof	Åberg		na	1897	http://www.lonnrot.net/kirjat/1080.zip	romaani		
1105	na	Kukkia Kantelettaren kaskilta	Kaarlo	Forsman (Koskimies)		Q17129657	1898	http://www.lonnrot.net/kirjat/1105.zip	lyriikka		
1109	na	Järkyttäviä jälkiä	Joel	Lehtonen	Era Peira	Q560921	1931	http://www.lonnrot.net/kirjat/1109.zip	romaani		
1118	na	Toisen oma	Väinö	Kataja		Q11902066	1910	http://www.lonnrot.net/kirjat/1118.zip	romaani		
1127	na	Tuppelan Kalle ja Koturi-Heikki : kuvaus tukkipoikain elämästä	Niilo	Kivinen		Q11884364	1889	http://www.lonnrot.net/kirjat/1127.zip	romaani		
1131	na	Haaveilija	Pekka	Ervast		Q466373	1902	http://www.lonnrot.net/kirjat/1131.zip	romaani		
1133	na	Uskollinen vähässä	Juho	Koskimaa		Q11867597	1926	http://www.lonnrot.net/kirjat/1133.zip	romaani		
1134	na	Signe Björnseth	Juho	Koskimaa		Q11867597	1926	http://www.lonnrot.net/kirjat/1134.zip	romaani		
1136	na	Sinivuokkoja Suomen salomailta	Nestor	Tanner		Q17384254	1890	http://www.lonnrot.net/kirjat/1136.zip	novelleja 		
1137	na	Kurimus y.m. kertomuksia ja kuvauksia	Martti 	Wuori		Q17384901	1911	http://www.lonnrot.net/kirjat/1137.zip	novelleja		
1154	na	Kädettömien taistelu	Aku	Rautala		Q11850453	1930	http://www.lonnrot.net/kirjat/1154.zip	romaani		
1162	na	Vaikea tie	Kyösti	Wilkuna		Q6242329	1915	http://www.lonnrot.net/kirjat/1162.zip	romaani		
1165	na	Naimiskauppa	Martti	Wuori		Q17384901	1895	http://www.lonnrot.net/kirjat/1165.zip	romaani		
1171	na	Köyhiä ja rikkaita	Emil	Lassinen		Q11857777	1890	http://www.lonnrot.net/kirjat/1171.zip	romaani		
1172	na	Huomispäivän varjo : länsimaiden tragedia	Tatu	Vaaskivi		Q5404138	1938	http://www.lonnrot.net/kirjat/1172.zip	romaani		
1175	na	Vuoksen varrella	Martti	Wuori		Q17384901	1910	http://www.lonnrot.net/kirjat/1175.zip	draama		
1178	na	Hatanpään Heikki ja hänen morsiamensa : kertomus Tuomas piispan ajoilta	Evald Ferdinand	Jahnsson		Q11859138	1884	http://www.lonnrot.net/kirjat/1178.zip	romaani		
1180	na	Loistava Armfelt	Tatu	Vaaskivi		Q5404138	1938	http://www.lonnrot.net/kirjat/1180.zip	romaani		
1181	na	Veneh'ojalaiset	Arvid	Järnefelt		Q717186	1909	http://www.lonnrot.net/kirjat/1181.zip	romaani		
1184	na	Kaukainen onni : kertomus etsijän ikävästä	Arvi	Järventaus		Q778378	1922	http://www.lonnrot.net/kirjat/1184.zip	romaani		
1185	na	Runot	Kaarlo	Sarkia		Q11733039	1944	http://www.lonnrot.net/kirjat/1185.zip	lyriikka		
1187	na	Kulmuja I	Väinö	Kataja		Q11902066	1901	http://www.lonnrot.net/kirjat/1187.zip	novelleja		
1188	na	Kulmuja II	Väinö	Kataja		Q11902066	1903	http://www.lonnrot.net/kirjat/1188.zip	novelleja		
1192	na	Vaistojen kapina	Tatu	Vaaskivi		Q5404138	1937	http://www.lonnrot.net/kirjat/1192.zip	romaani		
1196	na	Miekka ja sana, historiallisia kertomuksia I	Kyösti	Wilkuna		Q6242329	1919	http://www.lonnrot.net/kirjat/1196.zip	novelleja		
1197	na	Miekka ja sana, historiallisia kertomuksia II	Kyösti	Wilkuna		Q6242329	1919	http://www.lonnrot.net/kirjat/1197.zip	novelleja		
1200	na	Erämaan kansaa	Juho	Koskimaa		Q11867597	1917	http://www.lonnrot.net/kirjat/1200.zip	novelleja		
1203	na	Harmaja linna	Juho	Koskimaa		Q11867597	1921	http://www.lonnrot.net/kirjat/1203.zip	romaani		
1205	na	Savolaisia 	Heikki	Kauppis-		Q5486613	1912	http://www.lonnrot.net/kirjat/1205.zip	novelleja		
1206	na	Hyljätty kylä	Arvi	Järventaus		Q778378	1935	http://www.lonnrot.net/kirjat/1206.zip	romaani		
1208	 na	Haoma ja Anahita	Jalmari	Hahl		Q11865779	1900	http://www.lonnrot.net/kirjat/1208.zip	romaani		
27	na	Sipolan Aapon kosioretki	Juhani	Aho		Q348623	1918	http://www.lonnrot.net/kirjat/0027.zip	novelli	Ensimmäiset novellit	Kootut teokset I
27	na	Kello	Juhani	Aho		Q348623	1884	http://www.lonnrot.net/kirjat/0027.zip	novelli	Ensimmäiset novellit	
27	Q15977179	Lempeni loppu	Juhani	Aho		Q348623	1881	http://www.lonnrot.net/kirjat/0027.zip	lyriikka	Ensimmäiset novellit	
27	na	Hovin herra 	Juhani	Aho		Q348623	1918	http://www.lonnrot.net/kirjat/0027.zip	novelli	Ensimmäiset novellit	Kootut teokset I
27	na	Tytön kirkossa käynti	Juhani	Aho		Q348623	1918	http://www.lonnrot.net/kirjat/0027.zip	novelli	Ensimmäiset novellit	Kootut teokset I
27	na	Kievarin pihalla	Juhani	Aho		Q348623	1884	http://www.lonnrot.net/kirjat/0027.zip	novelli	Ensimmäiset novellit	
28	Q64415339	Maailman murjoma	Juhani	Aho		Q348623	1894	http://www.lonnrot.net/kirjat/0028.zip	novelli	Hellmannin herra, Esimerkin vuoksi, Maailman murjoma	
1210	na	Jännittäviä hetkiä: koruttomia urheilukuvauksia	Konrad	Lehtimäki		Q17382130	1925	http://www.lonnrot.net/kirjat/1210.zip	novelleja		
1212	na	Kallun kestit	Arvid	Järnefelt		Q717186	1914	http://www.lonnrot.net/kirjat/1212.zip	draama		
1213	na	Helmikoristeinen kirjanmerkki	Hjalmar	Nortamo		Q4118893	1923	http://www.lonnrot.net/kirjat/1213.zip	romaani		
1223	na	Erään miehen omatunto	Juho	Koskimaa		Q11867597	1918	http://www.lonnrot.net/kirjat/1223.zip	romaani		
1230	na	Haaksirikkoisen pelastus : Äitipuolen kertomus ; Kaitalan Matti ; Jokapaikan Eeron Helsingin-matka	Emil	Lassinen		Q11867597	1890	http://www.lonnrot.net/kirjat/1230.zip	novelleja		
1233	na	Parittomat	Maria	Ramstedt	Martti Humu	Q11880891	1902	http://www.lonnrot.net/kirjat/1233.zip	draama		
1237	na	Maailman kannel	Eino	Leino		Q360079	1908	http://www.lonnrot.net/kirjat/1237.zip	lyriikka		
1238	na	Virran varrella	Erkki	Kivijärvi		Q11858332	1917	http://www.lonnrot.net/kirjat/1238.zip	lyriikka		
1239	na	Aurinko paistaa niin hyville kuin pahoillekin	Erkki	Kivijärvi		Q11858332	1932	http://www.lonnrot.net/kirjat/1239.zip	novelleja		
1242	na	Ihmisestä ja elämästä	Volter	Kilpi		Q2658722	1900–1911	http://www.lonnrot.net/kirjat/1242.zip	novelleja?		
1243	na	Titus	Arvid	Järnefelt		Q717186	1910	http://www.lonnrot.net/kirjat/1243.zip	draama		
1245	na	Huutolaistyttö: kuvaus kovilta ajoilta	Heikki	Meriläinen		Q5411169	1899	http://www.lonnrot.net/kirjat/1245.zip	romaani		
1247	na	Tytöt talosilla	Algot	Untola	Maiju Lassila	Q2993395	1912	http://www.lonnrot.net/kirjat/1247.zip	romaani		
1249	na	Maalaiskuvia I	Väinö	Kataja		Q11902066	1907	http://www.lonnrot.net/kirjat/1249.zip	novelleja 		
1250	na	Tervaporvari	Erkki 	Kivijärvi		Q11858332	1933	http://www.lonnrot.net/kirjat/1250.zip	romaani		
1252	na	Kun talonpojasta tuli herra	Kalle	Kajander		Q11869388	1897	http://www.lonnrot.net/kirjat/1252.zip	romaani		
1253	na	Maalaiskuvia II	Väinö	Kataja		Q11902066	1908	http://www.lonnrot.net/kirjat/1253.zip	novelleja		
1254	na	Maailman kylillä	Ernst	Lampén		Q5483102	1936	http://www.lonnrot.net/kirjat/1254.zip	novelleja		
1258	na	Uran aukaisijat	Heikki	Kauppis-		Q5486613	1904	http://www.lonnrot.net/kirjat/1258.zip	romaani		
1262	na	Väsynyt ja muita kertomuksia	Erkki	Kivijärvi		Q11858332	1912	http://www.lonnrot.net/kirjat/1262.zip	novelleja 		
1263	na	Äiti ja poika	Kössi	Kaatra		Q6141099	1924	http://www.lonnrot.net/kirjat/1263.zip	romaani		
1265	na	Setä	Samuli	Suomalainen		Q6196881	1898	http://www.lonnrot.net/kirjat/1265.zip	draama		
1267	na	Musta taivaanranta	Konrad	Lehtimäki		Q17382130	1929	http://www.lonnrot.net/kirjat/1267.zip	romaani		
1271	na	Taloista ja taipaleelta	Karl Henrik	Hornborg	Heikki Sarvela	Q1467641	1898	http://www.lonnrot.net/kirjat/1271.zip	novelli		
1272	na	Kaupungin lapsi	Selma	Anttila		Q11892917	1909	http://www.lonnrot.net/kirjat/1272.zip	romaani		
1273	na	Pankinjohtajan tytär	Selma	Anttila		Q11892917	1914	http://www.lonnrot.net/kirjat/1273.zip	romaani		
1274	na	Irja	Väinö	Kataja		Q11902066	1901	http://www.lonnrot.net/kirjat/1274.zip	romaani		
1278	na	Taavetti Anttilan kohtalo y.m. kertomuksia Ameriikan suomalaisten elämästä	Konni	Zilliacus		Q2025832	1898	http://www.lonnrot.net/kirjat/1278.zip	novelleja		
1279	na	Kyttä	Kössi	Kaatra		Q6141099	1906	http://www.lonnrot.net/kirjat/1279.zip	lyriikka		
1280	na	Tykkien virsi	Arvi	Järventaus		Q778378	1918	http://www.lonnrot.net/kirjat/1280.zip	romaani		
1282	na	Tienraivaaja	Eino	Leino		Q360079	1913	http://www.lonnrot.net/kirjat/1282.zip	draama		
1285	na	Villikissa	Erkki	Kivijärvi		Q11858332	1928	http://www.lonnrot.net/kirjat/1285.zip	draama		
1288	na	Vanhoillinen	Niilo	Kivinen		Q11884364	1891	http://www.lonnrot.net/kirjat/1288.zip	romaani		
1290	na	Murroksessa	Kössi	Kaatra		Q6141099	1906	http://www.lonnrot.net/kirjat/1290.zip	lyriikka		
1291	na	Alhaisolauluja	Kössi	Kaatra		Q6141099	1922	http://www.lonnrot.net/kirjat/1291.zip	lyriikka		
1292	na	Tiimalasissa valuu hiekka	Erkki	Kivijärvi		Q11858332	1935	http://www.lonnrot.net/kirjat/1292.zip	romaani		
1298	na	Elämää katsellessa	Juho	Koskimaa		Q11867597	1926	http://www.lonnrot.net/kirjat/1298.zip	novelleja		
1299	na	Poutaa odottaessa	Väinö	Kataja		Q11902066	1902	http://www.lonnrot.net/kirjat/1299.zip	draama		
1301	na	Maisteri kesävieraana	Nestor	Tanner		Q17384254	1898	http://www.lonnrot.net/kirjat/1301.zip	draama		
1302	na	Lukkarin arkityöt	Vihtori	Niemi		Q17382739	1903	http://www.lonnrot.net/kirjat/1302.zip	draama		
1303	na	Mikkelin kekkerit	Vihtori	Niemi		Q17382739	1899	http://www.lonnrot.net/kirjat/1303.zip	draama		
1307	na	Varavallesmannina	Väinö	Kataja		Q11902066	1906	http://www.lonnrot.net/kirjat/1307.zip	novelleja		
1312	Q31088549	Harhama I	Algot	Untola	Irmari Rantamala	Q2993395	1909	http://www.lonnrot.net/kirjat/1312.zip	romaani		
1312	Q31088549	Harhama II	Algot	Untola	Irmari Rantamala	Q2993395	1909	http://www.lonnrot.net/kirjat/1312.zip	romaani		
1331	na	Rotkoista 	Konrad	Lehtimäki		Q17382130	1910	http://www.lonnrot.net/kirjat/1331.zip	romaani		
1333	na	Lyhyt tarina nuoresta tytöstä	Marja	Salmela		Q18688604	1916	http://www.lonnrot.net/kirjat/1333.zip	romaani		
1335	na	Kaksi kansanrunokokoelmaa viime vuosisadalta ynnä "Suru-runot sunmalaiset"	Aukusti Robert	Niemi		Q11054402	1897	http://www.lonnrot.net/kirjat/1335.zip	lyriikka		
1336	na	Lusiferin kannel	Aarni	Kouta		Q5484482	1923	http://www.lonnrot.net/kirjat/1336.zip	lyriiikka		
1340	na	Työn kourissa	Selma	Anttila		Q11892917	1919	http://www.lonnrot.net/kirjat/1340.zip	romaani		
1342	na	Tuskaa: kuvaus raukoilta rajoilta	Väinö	Kataja		Q11902066	1907	http://www.lonnrot.net/kirjat/1342.zip	romaani		
1344	na	Kalevala näyttämöllä	Eino	Leino		Q360079	1911	http://www.lonnrot.net/kirjat/1344.zip	draama		
1345	na	Kauppaneuvos	Erkki	Kivijärvi		Q11858332	1937	http://www.lonnrot.net/kirjat/1345.zip	romaani		
1350	na	Rappiolle : kertomus heikosta miehestä	Juho	Koskimaa		Q11867597	1919	http://www.lonnrot.net/kirjat/1350.zip	romaani		
1352	na	Martva I	Irmari	Rantamala		Q2993395	1909	http://www.lonnrot.net/kirjat/1352.zip	romaani		
1353	na	Martva II	Irmari	Rantamala		Q2993395	1909	http://www.lonnrot.net/kirjat/1352.zip	romaani		
1354	na	Martva III	Irmari	Rantamala		Q2993395	1909	http://www.lonnrot.net/kirjat/1352.zip	romaani		
1363	na	Juoppohullu	Santeri	Alkio		Q2319774	1920	http://www.lonnrot.net/kirjat/1363.zip	romaani		
1366	na	Keltakukkia	Ari	Aalto		Q28791399	1900	http://www.lonnrot.net/kirjat/1366.zip	novelleja		
1371	na	Elämän loppuessa	Väinö	Kataja		Q11902066	1908	http://www.lonnrot.net/kirjat/1371.zip	romaani		
1375	na	Metsät ja yhtiöt	Kalle	Kajander		Q11869388	1901	http://www.lonnrot.net/kirjat/1375.zip	romaani		
1385	na	Lain varjolla: romaani Perä-Pohjolasta	Väinö	Kataja		Q11902066	1909	http://www.lonnrot.net/kirjat/1385.zip	romaani		
1388	na	Kuvauksia	K(aarlo) (A)ugust	Järvi		Q11868566	1891	http://www.lonnrot.net/kirjat/1388.zip	romaani		
1389	na	Hakalan rahat, näytelmä kahdessa näytöksessä	Armas E.	Turunen	Suru	Q11852629	1905	http://www.lonnrot.net/kirjat/1389.zip	draama		
1402	na	Rakkautta ja politiikkaa, huvinäytelmä 1:ssä näytöksessä	Armas E.	Turunen	A.T.	Q11852629	1906	http://www.lonnrot.net/kirjat/1402.zip	draama		
1403	na	Patruunan palveluksessa, näytelmä 3:ssa näytöksessä	Armas E.	Turunen	A.T.	Q11852629	1906	http://www.lonnrot.net/kirjat/1403.zip	draama		
1405	na	Kuolema	Arvid	Järnefelt		Q717186	1911	http://www.lonnrot.net/kirjat/1405.zip	draama		
1419	na	Inferno	Konrad	Lehtimäki		Q17382130	1919	http://www.lonnrot.net/kirjat/1419.zip	novelleja		
1427	na	Kuolema	Konrad	Lehtimäki		Q17382130	1915	http://www.lonnrot.net/kirjat/1427.zip	novelleja		
1441	na	Leeni	Hilda	Tihlä		Q17384249	1907	http://www.lonnrot.net/kirjat/1441.zip	novelli		
1453	na	Mnää ja Tasala Vilkk ja Hakkri Iiro	F(rans) H(jalmar)	Nortamo		Q4118893	1906	http://www.lonnrot.net/kirjat/1456.zip	novelleja		
1456	na	Uussi raumlaissi jaarituksi	F(rans) H(jalmar)	Nortamo		Q4118893	1912	http://www.lonnrot.net/kirjat/1456.zip	novelleja		
1467	na	Ristiriitoja	Selma	Anttila		Q11892917	1912	http://www.lonnrot.net/kirjat/1467.zip	novelleja		
1474	na	Jäämeren sankari	Kaarlo	Hänninen		Q17381030	1925	http://www.lonnrot.net/kirjat/1474.zip	novelli		
1476	na	Yhdennellätoista hetkellä	Konrad	Lehtimäki		Q17382130	1925	http://www.lonnrot.net/kirjat/1476.zip	novelleja		
1482	na	Pikku kertoelmia	Theodolinda	Hahnsson		Q1544350	1878	http://www.lonnrot.net/kirjat/1482.zip	novelleja		
1491	na	Kuvia työväen kaupungista	Selma	Anttila		Q11892917	1904	http://www.lonnrot.net/kirjat/1491.zip	novelleja		
1493	na	Purimossa	Kaarle	Halme		Q11868720	1900	http://www.lonnrot.net/kirjat/1493.zip	romaani		
1494	na	Surun tie	Jalmari	Hahl		Q11865779	1922	http://www.lonnrot.net/kirjat/1494.zip	romaani		
1495	na	Terve Lukianos!	Ernst	Lampén		Q5483102	1924	http://www.lonnrot.net/kirjat/1495.zip	romaani?		
1500	na	Urhot	Kaarle	Karikko		Q5395016	1888	http://www.lonnrot.net/kirjat/1500.zip	romaani		
1501	na	Lakiasia	Kaarle	Karikko		Q5395016	1911	http://www.lonnrot.net/kirjat/1501.zip	draama		
1510	na	Maisterin seikkailut mailla ja merellä: kokemuksia Muurmannin ja Englannin matkalta v. 1918-1919	Ilmo	Lassila	Tatu Valkonen	Q11864683	1928	http://www.lonnrot.net/kirjat/1510.zip	romaani		
1513	na	Hyviä päätöksiä	Väinö	Kirkkala	Väikkö Vuokko	na	1900	http://www.lonnrot.net/kirjat/1513.zip	draama		
1517	na	Rojohoppe viimene reis	Hjalmar	Nortamo		Q4118893	1921	http://www.lonnrot.net/kirjat/1517.zip	novelleja		
1520	na	Noidan kirot	Väinö	Kataja		Q11902066	1914	http://www.lonnrot.net/kirjat/1520.zip	romaani		
1522	na	Uusi pirtti	Arvi	Järventaus		Q778378	1918	http://www.lonnrot.net/kirjat/1522.zip	draama		
1523	na	Perintö	Konrad	Lehtimäki		Q17382130	1914	http://www.lonnrot.net/kirjat/1523.zip	draama		
1524	na	Taistelu ehjästä elämästä	Kaarle	Halme		Q11868720	1944	http://www.lonnrot.net/kirjat/1524.zip	romaani		
1525	na	Korvenkylän nuoriso	Väinö	Kirkkala	Väikkö Vuokko	na	1900	http://www.lonnrot.net/kirjat/1525.zip	draama		
1532	Q64415481	Selvään veteen	Juhani	Siljo		Q14116214	1919	http://www.lonnrot.net/kirjat/1532.zip	lyriikka		
1533	 na	Joel Sormensuo	Emil	Lassinen		Q11857777	1907	http://www.lonnrot.net/kirjat/1533.zip	romaani		
1536	na	Kuoleman rajoilla	Algot	Untola	Irmari Rantamala	Q2993395	1915	http://www.lonnrot.net/kirjat/1536.zip	romaani		
1537	na	Turman talo	Algot	Untola	Irmari Rantamala	Q2993395	1917	http://www.lonnrot.net/kirjat/1537.zip	romaani		
1540	Q22691073	Henkien taistelu	Joel	Lehtonen		Q560921	1933	http://www.lonnrot.net/kirjat/1540.zip	romaani		
1543	na	Sotainen tarina	Väinö	Kataja		Q11902066	1914	http://www.lonnrot.net/kirjat/1543.zip	romaani		
1548	na	Pietari Särkilahti	Santeri	Ivalo		Q4200624	1913	http://www.lonnrot.net/kirjat/1548.zip	romaani		
1549	na	Jätkän kirous : kuvaus kiveliönkiertäjän elämästä	Jussi	Hagberg		Q17380440	1925	http://www.lonnrot.net/kirjat/1549.zip	romaani		
1552	na	Airiselän tukinajossa: kuvaus Lapin rajoilta	Väinö	Kataja		Q11902066	1915	http://www.lonnrot.net/kirjat/1552.zip	romaani		
1554	na	Viipurin pamaus	Santeri	Ivalo		Q4200624	1911	http://www.lonnrot.net/kirjat/1554.zip	romaani		
1557	na	Rauhan erakko	Juhani	Aho		Q348623	1916	http://www.lonnrot.net/kirjat/1557.zip	romaani		
1562	na	Maanpakolainen	Konrad	Lehtimäki		Q17382130	1929	http://www.lonnrot.net/kirjat/1562.zip	novelleja		
1574	na	Onnen päivä	Konrad	Lehtimäki		Q17382130	1925	http://www.lonnrot.net/kirjat/1574.zip	draama		
1589	na	Uhkapeli: Arnold Bromanin papereista	Jalmari	Kara		Q17381432	1912	http://www.lonnrot.net/kirjat/1589.zip	romaani		
